,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1399,"Pro Builders Material Inc","770 Coney Island Avenue",Brooklyn,"New York",11218,40.638633,-73.968817,1,rooftop,770,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1400,"Pro Metal Construction Inc.","549 63rd Street",Brooklyn,"New York",11220,40.637066,-74.016538,1,rooftop,549,"63rd St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1401,"Proactive Wellness LCSW P.C.","1118 Bedford Avenue",Brooklyn,"New York",11216,40.686314,-73.954669,1,rooftop,1118,"Bedford Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1402,"ProBuild Consulting Group LLC","1533 Royce Street",Brooklyn,"New York",11234,40.623759,-73.907169,1,rooftop,1533,"Royce St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1403,"Procreate Coffee LLC","158 27th Street",Brooklyn,"New York",11232,40.660102,-74.000617,1,rooftop,158,"27th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1404,"Prodigy Construction Inc.","294 20th Street",Brooklyn,"New York",11215,40.660714,-73.991165,1,rooftop,294,"20th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1405,"Product Mindset","665 Park Place",Brooklyn,"New York",11216,40.674125,-73.95571,1,rooftop,665,"Park Pl",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1406,"Progress Playbook LLC","124 New York Avenue",Brooklyn,"New York",11216,40.675803,-73.947327,1,rooftop,124,"New York Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1407,"ProjectSpan Services","197 Waverly Ave",Brooklyn,"New York",11205,40.692066,-73.967488,1,rooftop,197,"Waverly Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1408,"Prominent Logistics, Inc.","170 Lee Avenue",Brooklyn,"New York",11211,40.702658,-73.956703,1,rooftop,170,"Lee Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1409,"Proquality Improvement LLC","919 Eastern Parkway #3C",Brooklyn,"New York",11213,40.669545,-73.93768,1,rooftop,919,"Eastern Pkwy",Apt,3C,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1410,"Prospect Gymnastics Inc.","1023 Church Avenue",Brooklyn,"New York",11218,40.646986,-73.969637,1,rooftop,1023,"Church Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1411,"Prosper Digital TV","67 35th Street",Brooklyn,"New York",11232,40.656768,-74.006775,1,rooftop,67,"35th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1412,"Provision Grounds Inc.","1940 Schenectady Ave",Brooklyn,"New York",11234,40.624944,-73.930659,1,rooftop,1940,"Schenectady Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1413,"PS Mom, LLC","786 Madison Street",Brooklyn,"New York",11221,40.687405,-73.926214,1,rooftop,786,"Madison St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1414,"Puerto Plata Fish Market","391 Arlington Avenue",Brooklyn,"New York",11208,40.681642,-73.879846,1,rooftop,391,"Arlington Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1415,"Pure Perfection Hair Salon","124 Utica Ave",Brooklyn,"New York",11216,40.674681,-73.930711,1,rooftop,124,"Utica Ave",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1416,"Pure Space Services","11 Seeley Street",Brooklyn,"New York",11218,40.65293,-73.98093,1,rooftop,11,"Seeley St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1417,ArmHug,"33 Nassau Avenue",Brooklyn,"New York",11222,40.723163,-73.952947,1,rooftop,33,"Nassau Ave",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1418,"Purpose By Design Architects PLLC","1701 Albemarle Rd",Brooklyn,"New York",11226,40.647061,-73.963285,1,rooftop,1701,"Albemarle Rd",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1419,"Pyramid O&I Corp","1820 Avenue M",Brooklyn,"New York",11230,40.618278,-73.956465,1,rooftop,1820,"Ave M",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1420,"Pyramid Security Group","349 Herzl ST.",Brooklyn,"New York",11212,40.661026,-73.913289,1,range_interpolation,349,"Herzl St",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
1421,"Queens Electrical Contractors Inc","2752 Harway Avenue",Brooklyn,"New York",11214,40.58894,-73.986718,1,rooftop,2752,"Harway Ave",,,Brooklyn,NY,"Kings County",11214,US,"City of New York"
1422,"QI Advisors Group, LLC","553 Prospect Avenue",Brooklyn,"New York",11215,40.657393,-73.979106,1,rooftop,553,"Prospect Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1423,"Why Hate Math","304 Tompkins Ave",Brooklyn,"New York",11216,40.68744,-73.944871,1,rooftop,304,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1424,"Qualified Construction Inc.","997 Pacific St",Brooklyn,"New York",11238,40.679623,-73.960757,1,rooftop,997,"Pacific St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1425,"Quality Floorshine","75 Taffe Place",Brooklyn,"New York",11211,40.696678,-73.960594,0.99,rooftop,75,"Taaffe Pl",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1426,"Quality Floorshine","75 Taffe Place",Brooklyn,"New York",11211,40.696678,-73.960594,0.99,rooftop,75,"Taaffe Pl",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1427,"Quality Floorshine","75 Taffe Place",Brooklyn,"New York",11211,40.696678,-73.960594,0.99,rooftop,75,"Taaffe Pl",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1428,"Quality HVAC Duct Work Inc.","458 Hemlock Street",Brooklyn,"New York",11208,40.678149,-73.869864,1,rooftop,458,"Hemlock St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1429,"Queen Geniuses, Inc.","133 Cornelia Street",Brooklyn,"New York",11221,40.690825,-73.915079,1,rooftop,133,"Cornelia St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1430,"R J Green Construction Corp.","800 Coney Island Avenue",Brooklyn,"New York",11218,40.637919,-73.96861,1,rooftop,800,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1431,"R W T Consultants LLC","288 Van Buren Street",Brooklyn,"New York",11221,40.690837,-73.93533,1,rooftop,288,"Van Buren St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1432,"R&E Interior Design LLC","68 Jay Street",Brooklyn,"New York",11201,40.70268,-73.9868,1,rooftop,68,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1433,Riviera,"2780 Stillwell Avenue",Brooklyn,"New York",11224,40.579554,-73.982198,1,rooftop,2780,"Stillwell Ave",,,Brooklyn,NY,"Kings County",11224,US,"City of New York"
1434,"R2CW, LLC","112 Fort Greene Place",Brooklyn,"New York",11217,40.686191,-73.976538,1,rooftop,112,"Ft Greene Pl",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1435,"Rachel M. Tauber CPA","1170 43rd St",Brooklyn,"New York",11219,40.640095,-73.991761,1,rooftop,1170,"43rd St",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
1436,"Progeny Management & Expediting Services","9 East 40th Street",Brooklyn,"New York",11203,40.655737,-73.940288,1,rooftop,9,"E 40th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1437,"Rainbow Medical Supply","1107 Avenue U",Brooklyn,"New York",11223,40.598476,-73.960793,1,rooftop,1107,"Ave U",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1438,"Rajoy Management Inc.","673 Miller Avenue",Brooklyn,"New York",11207,40.664084,-73.888898,1,rooftop,673,"Miller Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1439,"Rakhats If Not Me Then Who","5717 Avenue I",Brooklyn,"New York",11234,40.631125,-73.920723,1,rooftop,5717,"Ave I",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1440,"Ramsey Family Marketplace","1249 Jefferson Avenue",Brooklyn,"New York",11221,40.691829,-73.91294,1,rooftop,1249,"Jefferson Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1441,"Smith Street Workshop","607 Henry Street",Brooklyn,"New York",11231,40.680749,-74.000903,1,rooftop,607,"Henry St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1442,"Sofia and Grace Cookie Company","163 Ralph Avenue",Brooklyn,"New York",11233,40.684482,-73.922885,1,rooftop,163,"Ralph Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1443,"Raven Road Inc.","101 Clark Street",Brooklyn,"New York",11201,40.697426,-73.992127,1,rooftop,101,"Clark St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1444,"Ray Kay Produce Inc","79 Skillman Street",Brooklyn,"New York",11205,40.696147,-73.957294,1,range_interpolation,79,"Skillman St",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
1445,"RDE PROS","564 Crescent St",Brooklyn,"New York",11208,40.674003,-73.869804,1,rooftop,564,"Crescent St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1446,"Re:Dish Co","630 Flushing Ave",Brooklyn,"New York",11206,40.699887,-73.948193,1,rooftop,630,"Flushing Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1447,"Ready Like Freddy Home Improvement LLC","535 Warwick St",Brooklyn,"New York",11207,40.670287,-73.884857,1,rooftop,535,"Warwick St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1448,"Ready, Start, Go, LLC","51 St. Johns Place",Brooklyn,"New York",11217,40.677896,-73.97751,1,rooftop,51,"St Johns Pl",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1449,"Reality Construction Inc.","496 East 51st Street",Brooklyn,"New York",11203,40.649435,-73.92926,1,rooftop,496,"E 51st St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1450,"Rebecca Ngu","261 14 St",Brooklyn,"New York",11215,40.666001,-73.988234,1,rooftop,261,"14th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1451,"Red Lotus Arts","458 Eastern Parkway",Brooklyn,"New York",11225,40.669612,-73.9531,1,rooftop,458,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1452,"Redd Electrical Services Inc.","185 Rogers Avenue",Brooklyn,"New York",11216,40.671018,-73.953022,1,rooftop,185,"Rogers Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1453,"Redefine Therapy Inc.","687 Driggs Avenue",Brooklyn,"New York",11211,40.714006,-73.959525,1,rooftop,687,"Driggs Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1454,"REG Medical PLLC","44 Court Street",Brooklyn,"New York",11201,40.692663,-73.991102,1,rooftop,44,"Court St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1455,"Regina Caterers, Inc.","86 Beadel Street",Brooklyn,"New York",11222,40.72168,-73.937347,1,rooftop,86,"Beadel St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1456,"Regula Mueller","725 4th Avenue",Brooklyn,"New York",11232,40.661204,-73.996953,1,rooftop,725,"4th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1457,"Reid Wilson Architects LLP","574 Fourth Ave.",Brooklyn,"New York",11215,40.666005,-73.99262,1,rooftop,574,"4th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1458,"Reiki Construction Corporation","20 Saint Pauls Court",Brooklyn,"New York",11226,40.650712,-73.962011,1,rooftop,20,"St Pauls Ct",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1459,"Reliable Home Contractors LLC","198 East 57th Street",Brooklyn,"New York",11203,40.651148,-73.923744,1,rooftop,198,"E 57th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1460,"Reliable Office Cleaning Services LLC","198 East 57th Street",Brooklyn,"New York",11203,40.651148,-73.923744,1,rooftop,198,"E 57th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1461,"Remarkable Cleaning Services, LLC","2040 East 73rd Street",Brooklyn,"New York",11234,40.621504,-73.907128,1,rooftop,2040,"E 73rd St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1462,"Remezcla, LLC","134 North 4th Street",Brooklyn,"New York",11211,40.716544,-73.960305,0.9,rooftop,134,"N 4th St",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1463,"Remezcla, LLC","134 North 4th Street",Brooklyn,"New York",11211,40.716544,-73.960305,0.9,rooftop,134,"N 4th St",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1464,"Renee Kimberly Smith","535 Carlton Avenue",Brooklyn,"New York",11238,40.681192,-73.970821,1,rooftop,535,"Carlton Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1465,"Renegade Vegan LLC","350 Schermerhorn st",Brooklyn,"New York",11201,40.686762,-73.980921,0.97,range_interpolation,350,"Schermerhorn St",,,Brooklyn,NY,"Kings County",11217,US,"TIGER/Line® dataset from the US Census Bureau"
1466,"Renew'd LLC","165 E 19th Street",Brooklyn,"New York",11226,40.645199,-73.961163,1,rooftop,165,"E 19th St",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1467,"Results Construction Group Inc.","743 Putnam Ave",Brooklyn,"New York",11221,40.686262,-73.931801,1,rooftop,743,"Putnam Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1468,"Resume Rede LLC","817 East 21st Street",Brooklyn,"New York",11210,40.633688,-73.956667,1,rooftop,817,"E 21st St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1469,"Rew CPA","739 Utica Ave Ste 1",Brooklyn,"New York",11203,40.655174,-73.930546,1,rooftop,739,"Utica Ave",Ste,1,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1470,"RG Strategies LLC","188 6th Avenue",Brooklyn,"New York",11217,40.675998,-73.977777,1,rooftop,188,"6th Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1471,"RHYMAN CONSULTING, LLC","34 Plaza Street E",Brooklyn,"New York",11238,40.67539,-73.969422,1,rooftop,34,"Plaza St E",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1472,"Rhythm Nation Entertainment LLC","2006 E 61st St",Brooklyn,"New York",11234,40.616298,-73.916452,1,rooftop,2006,"E 61st St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1473,"Richards Accounting & Financial Services","829 Nostrand Avenue",Brooklyn,"New York",11225,40.668341,-73.950497,1,rooftop,829,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1474,"Riggs Construction Co., Inc.","213 Washington Avenue",Brooklyn,"New York",11205,40.6924,-73.966516,1,rooftop,213,"Washington Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1475,"Bike Plant","175 Tompkins Ave",Brooklyn,"New York",11206,40.693242,-73.945745,1,rooftop,175,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1476,"RightWay Therapeutic Services, LLC","1 Pierrepont Plaza",Brooklyn,"New York",11201,40.695115,-73.991061,1,rooftop,1,"Pierrepont Plz",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1477,"Riomar Group","50 Ocean Parkway",Brooklyn,"New York",11218,40.650323,-73.975183,1,rooftop,50,"Ocean Pkwy",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1478,"Rizco Contracting Corporation","2642 Haring Street",Brooklyn,"New York",11235,40.588617,-73.938843,1,rooftop,2642,"Haring St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1479,"RJZ Construction Safety Inc","3000 Ocean Parkway",Brooklyn,"New York",11235,40.577527,-73.968762,1,rooftop,3000,"Ocean Pkwy",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1480,"RM Janitorial Corp.","2712 Avenue J",Brooklyn,"New York",11210,40.626361,-73.949273,1,rooftop,2712,"Ave J",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1481,"Roberson Fresh Laundry LLC","556 Pine Street",Brooklyn,"New York",11208,40.671842,-73.870257,1,rooftop,556,"Pine St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1482,"Robin Reyes Enterprise LLC","1259 Gates Avenue",Brooklyn,"New York",11221,40.693561,-73.91835,1,rooftop,1259,"Gates Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1483,"ExhilaFit / Creative Mindz Yoga","1269 East 18th Street",Brooklyn,"New York",11230,40.619373,-73.957237,1,rooftop,1269,"E 18th St",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1484,"Rocio Fernandez","164 Lafayette Avenue",Brooklyn,"New York",11238,40.687568,-73.970302,1,rooftop,164,"Lafayette Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1485,"Rodney J. Littles & Associates, Inc.","45 Main Street",Brooklyn,"New York",11201,40.702769,-73.990584,1,rooftop,45,"Main St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1486,"Roebling Liquors, Inc.","311 Roebling Street",Brooklyn,"New York",11211,40.708705,-73.96074,1,rooftop,311,"Roebling St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1487,"Roma Iron Workers Inc.","965 Stanley Avenue",Brooklyn,"New York",11208,40.663817,-73.873834,1,rooftop,965,"Stanley Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1488,"Romeo Foods Inc.","7801 15th Avenue",Brooklyn,"New York",11228,40.615759,-74.004773,1,rooftop,7801,"15th Ave",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
1489,"Rosales & Partners, Inc.","365 Bridge Street",Brooklyn,"New York",11201,40.692314,-73.985143,1,rooftop,365,"Bridge St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1490,"Rose Builders Construction Corp.","1562 Ocean Ave 5M",Brooklyn,"New York",11230,40.623943,-73.956254,1,rooftop,1562,"Ocean Ave",Apt,5M,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1491,"Rosebud Art Studio","777, Coney Island Avenue, Apt.C2",Brooklyn,"New York",11218,40.638527,-73.968377,1,rooftop,777,"Coney Island Ave",Fl,2,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1492,"Rosul Contracting Corp.","316 Fountain Ave",Brooklyn,"New York",11208,40.671901,-73.874677,1,rooftop,316,"Fountain Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1493,"Hounds Town Dumbo","57 Jay St",Brooklyn,"New York",11201,40.702992,-73.986532,1,rooftop,57,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1494,"Royal Styles, Corp","3060 Ocean Ave",Brooklyn,"New York",11235,40.586528,-73.949355,1,rooftop,3060,"Ocean Ave",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1495,"Royalty Heating and Air Conditioning LLC","406 milford st ste 1",Brooklyn,"New York",11208,40.668778,-73.875952,1,rooftop,406,"Milford St",Ste,1,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1496,"RPFF Media, LLC","621 Lefferts Ave, B17",Brooklyn,"New York",11203,40.663145,-73.940386,1,rooftop,621,"Lefferts Ave",Apt,B17,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1497,"RR & VH Properties LTD","714 E 43rd St",Brooklyn,"New York",11203,40.637851,-73.935878,1,rooftop,714,"E 43rd St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1498,"RS Strength LLC","65 Willoughby ave",Brooklyn,"New York",11205,40.691725,-73.970285,1,rooftop,65,"Willoughby Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1499,"RT Capital, Corp","3456 Fulton Street",Brooklyn,"New York",11208,40.684702,-73.868084,1,rooftop,3456,"Fulton St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1500,"Ruby's Laundromat LLC","345 Tompkins Avenue",Brooklyn,"New York",11216,40.685956,-73.944293,1,rooftop,345,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1501,"Metal Might","269 47th Street",Brooklyn,"New York",11220,40.649795,-74.013346,1,rooftop,269,"47th St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1502,"RUSA Radio, Inc.","2699 Coney Island Avenue ",Brooklyn,"New York",11235,40.590763,-73.960349,1,rooftop,2699,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1503,"Rustik 471 LLC","471 Dekalb Avenue",Brooklyn,"New York",11205,40.690691,-73.958276,1,rooftop,471,"Dekalb Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1504,"RZ United Construction Inc.","625 Rugby Road",Brooklyn,"New York",11230,40.634251,-73.963931,1,rooftop,625,"Rugby Rd",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1505,"S & A Quality Contractors LLC","51 ross st, APT#  9C",Brooklyn,"New York",11249,40.703495,-73.964173,1,rooftop,51,"Ross St",Apt,9C,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1506,"S & L Industries, Inc.","9201 Ditmas Avenue",Brooklyn,"New York",11236,40.649243,-73.913227,1,rooftop,9201,"Ditmas Ave",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1507,"S & M Expediting, Inc.","9054 Ft. Hamilton Parkway",Brooklyn,"New York",11209,40.617269,-74.027449,1,rooftop,9054,"Ft Hamilton Pkwy",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1508,"S & M General Construction, Inc.","2157 Brown Street Apt. 1",Brooklyn,"New York",11229,40.599281,-73.939476,1,rooftop,2157,"Brown St",Apt,1,Brooklyn,NY,"Kings County",11229,US,"City of New York"
1509,"S & W WILSON ENTERPRISES INC","100 West 9th Street",Brooklyn,"New York",11231,40.676074,-74.002803,1,rooftop,100,"W 9th St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1510,"S Plus, Inc.","20 Jay Street",Brooklyn,"New York",11201,40.704091,-73.986694,1,rooftop,20,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1511,"S.S. Lincoln Construction","570 East 2nd Street",Brooklyn,"New York",11218,40.63724,-73.977322,1,rooftop,570,"E 2nd St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1512,"Sacred Pact LLC","109 Ingraham Street",Brooklyn,"New York",11237,40.707657,-73.929821,1,range_interpolation,109,"Ingraham St",,,Brooklyn,NY,"Kings County",11237,US,"TIGER/Line® dataset from the US Census Bureau"
1513,"Sadiqa Trainer of Leaders LLC","1710 Avenue H",Brooklyn,"New York",11230,40.630098,-73.95961,1,rooftop,1710,"Ave H",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1514,"Sagesse Consulting, LLC","44 Court Street",Brooklyn,"New York",11201,40.692663,-73.991102,1,rooftop,44,"Court St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1515,"Sahara Contracting Corp","898 Bay Ridge Ave",Brooklyn,"New York",11220,40.628828,-74.01258,1,rooftop,898,"Bay Ridge Ave",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1516,"Sajid Enterprises Inc.","166 27th Street",Brooklyn,"New York",11232,40.659933,-74.000346,1,rooftop,166,"27th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1517,"Salazar Architecture, LLC","217 Midwood St",Brooklyn,"New York",11225,40.660046,-73.953647,1,rooftop,217,"Midwood St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1518,"Samudaworth Tree Service LLC","8903 Avenue B",Brooklyn,"New York",11236,40.649273,-73.917078,1,rooftop,8903,"Ave B",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1519,"Samuel Smith LLC","3213 Clarendon Road",Brooklyn,"New York",11226,40.643542,-73.946364,1,rooftop,3213,"Clarendon Rd",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1520,"Sunflower Laundromat","4517 Avenue L",Brooklyn,"New York",11234,40.623427,-73.931552,1,rooftop,4517,"Ave L",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1521,"Sankofa Learning Place L.L.C.","2425 Nostrand Ave",Brooklyn,"New York",11210,40.625283,-73.946408,1,rooftop,2425,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1522,"Sarina Roffe Consulting Group Inc","3603 Quentin Road",Brooklyn,"New York",11234,40.614856,-73.936713,1,rooftop,3603,"Quentin Rd",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1523,"SAS Maintenance Services, Inc.","8435 Bay 16th Street",Brooklyn,"New York",11214,40.608769,-74.00326,1,rooftop,8435,"Bay 16th St",,,Brooklyn,NY,"Kings County",11214,US,"City of New York"
1524,"Sasco Construction Enterprises, Inc.","424 Coney Island Avenue",Brooklyn,"New York",11218,40.647464,-73.971368,1,rooftop,424,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1525,"Savvy Bistro and Bar Inc.","710 Nostrand Ave",Brooklyn,"New York",11216,40.674428,-73.950215,1,rooftop,710,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1526,"Scalegal Advisory LLC","701 Bergen St",Brooklyn,"New York",11238,40.679079,-73.965923,1,rooftop,701,"Bergen St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1527,"School of Hard Facts","4015 7th Avenue",Brooklyn,"New York",11232,40.647632,-74.000305,1,rooftop,4015,"7th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1528,"SDA Group Contracting Corp","107 Shepherd Ave",Brooklyn,"New York",11208,40.68228,-73.882204,1,rooftop,107,"Shepherd Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1529,"SDVOSB Materials, Technology & Supply LLC","134 Grattan St",Brooklyn,"New York",11237,40.706197,-73.927736,1,rooftop,134,"Grattan St",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1530,"Thread Collective","225 Troutman Street",Brooklyn,"New York",11237,40.702363,-73.927159,1,rooftop,225,"Troutman St",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1531,"Search House NY, INC","240 Kent Ave",Brooklyn,"New York",11249,40.716824,-73.965638,1,rooftop,240,"Kent Ave",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1532,"Second Floor Studios, LLC","80 Saint James Place",Brooklyn,"New York",11238,40.687514,-73.964759,1,rooftop,80,"St James Pl",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1533,"Security Intercoms Protection LLC","368 Herkimer Street",Brooklyn,"New York",11213,40.679053,-73.94108,1,rooftop,368,"Herkimer St",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1534,"Seeker Productions, Inc.","360 Furman Street",Brooklyn,"New York",11201,40.693422,-73.999548,1,rooftop,360,"Furman St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1535,"SeePeople LLC","456 East 38th Street",Brooklyn,"New York",11203,40.644503,-73.94137,1,rooftop,456,"E 38th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1536,"Sega Contracting Corp","1449 E. 58th Street",Brooklyn,"New York",11234,40.61893,-73.918859,1,rooftop,1449,"E 58th St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1537,"Sein Analytics","269 Washington Avene",Brooklyn,"New York",11205,40.690766,-73.966259,1,range_interpolation,269,"Washington Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
